Link ID,From Node,To Node,LENGTH,ID,POSSPEED,ROADWIDTH,FC,DIR,PYNAME
1869,1201,4148,0.124333,12151,50,12,4,0,CHONG QING NAN LU
1870,1201,5429,0.019018,17934,40,8,7,0,None
1871,1202,2493,0.092777,43588,40,4,7,0,HONG MEI NAN LU FU LU
1872,1202,7038,0.031881,43597,40,8,7,0,MEI LONG LU
1873,1203,6993,0.08091,12921,40,8,7,0,CHANG DE LU
1874,1203,6685,0.305345,12920,30,4,7,0,None
1875,1204,11373,0.198387,71281,40,8,7,0,GAO SI LU
1876,1204,9302,0.129998,71278,40,8,7,0,ZI WEI LU
1877,1205,7152,0.149546,43619,40,4,7,0,None
1878,1205,8279,0.153805,11264,30,3,7,0,HUA BEI LU
1879,1206,24,0.254954,18002,50,12,4,0,LU BAN LU
1880,1206,9874,0.004589,18000,40,8,7,0,None
1881,1206,5670,0.020453,12271,40,4,7,0,None
1882,1207,7170,0.007714,13911,60,8,6,0,None
1883,1207,6238,0.127581,13942,50,12,7,0,HE NAN ZHONG LU
1884,1208,5580,0.257866,13591,40,8,7,0,LI YUAN LU
1885,1210,3214,0.148019,13541,40,12,7,0,KUA LONG LU
1886,1211,2801,0.004344,74082,60,9,5,0,HU NAN LU
1887,1211,425,0.008678,75523,60,-1,5,0,None
1888,1212,10888,0.25451,93850,50,8,7,0,FENG XI LU
1889,1212,8937,0.007926,93854,50,8,6,0,None
1890,1213,6978,0.117906,8489,60,8,4,0,WU SONG LU
1891,1213,10683,0.01193,8063,40,8,4,0,TIAN TONG LU
1892,1214,582,0.308693,76699,30,6,7,0,HEI SONG LU
1893,1214,2254,0.014536,76695,50,8,7,0,HEI SONG LU
1894,1214,1047,0.877853,76709,50,12,6,0,JIN XIU DONG LU
1895,1215,3196,0.012384,6975,40,4,7,0,None
1896,1215,1773,0.200609,6354,60,12,6,0,ZHOU JIA ZUI LU
1897,1216,6752,0.008921,17952,50,12,4,0,None
1898,1216,6384,0.221819,17953,50,12,7,0,BEI JING XI LU
1899,1217,7538,0.02497,17817,60,12,7,0,None
1900,1217,3558,0.198336,17815,60,24,6,0,TIAN MU XI LU
1901,1218,496,0.253883,5158,40,8,7,0,TENG KE LU
1902,1218,2366,0.232366,5159,40,12,7,0,YUN GUANG LU
1903,1219,2930,0.019605,17135,40,8,7,0,None
1904,1219,7116,0.22607,15148,50,16,4,0,ZHONG SHAN NAN 2 LU
1905,1220,5316,0.547485,92739,40,8,7,0,XIN JIAN LU SUI DAO
1906,1220,8629,0.926247,93747,60,8,7,0,XIN JIAN LU SUI DAO
1907,1221,9276,0.073275,73664,30,8,7,0,QI SHAN LU
1908,1222,1032,0.126419,6247,50,8,4,0,PING LIANG LU
1909,1222,8390,0.006515,6219,50,4,7,0,None
1910,1223,1340,0.043437,75959,50,13,7,0,JIN XIU LU
1911,1223,7766,0.050627,75958,50,-1,7,0,None
1912,1224,7195,0.014489,71184,60,8,6,0,None
1913,1224,4628,0.035403,70985,70,12,4,0,LONG DONG DA DAO
1914,1225,7916,0.170123,16684,40,8,7,0,XIN HUA LU
1915,1225,854,0.149376,43796,40,12,7,0,DING XI LU
1916,1225,6590,0.325192,16685,40,8,7,0,DING XI LU
1917,1226,6354,0.297235,76258,60,12,6,0,JI YANG LU
1918,1226,8303,0.028944,67111,50,12,6,0,None
1919,1227,5323,0.234576,14881,70,12,4,0,HONG MEI LU
1920,1228,6897,0.155577,12928,50,6,7,0,TONG REN LU
1921,1229,7680,0.075585,11708,40,8,7,0,ZHE JIANG BEI LU
1922,1229,7758,0.177237,11734,60,12,6,0,HAI NING LU
1923,1230,8649,0.165804,14506,40,8,7,0,MA DANG LU
1924,1230,10847,0.136016,14524,30,6,7,0,XING YE LU
1925,1231,5100,0.27531,15225,50,4,7,0,HONG CAO NAN LU
1926,1231,237,0.005713,15224,50,-1,7,0,None
1927,1232,6445,0.085668,79097,30,3,7,0,None
1928,1233,7552,0.063895,7472,30,6,7,0,None
1929,1233,8189,0.174666,6055,40,8,7,0,DING HAI LU
1930,1234,9351,0.140858,6854,60,12,6,0,DA LIAN XI LU
1931,1235,5908,0.128632,72844,30,4,7,0,None
1932,1235,9893,0.034388,72843,30,4,7,0,None
1933,1236,10338,0.071329,11929,50,12,4,0,GONG HE XIN LU
1934,1238,2705,0.012856,18024,50,8,4,0,None
1935,1238,11101,0.361281,13508,50,8,4,0,ZHONG SHAN NAN 1 LU
1936,1239,8935,0.354751,70199,70,12,4,0,LONG DONG DA DAO
1937,1240,9001,0.341599,9397,30,6,7,0,LUO CHUAN LU
1938,1240,10155,0.226211,35774,30,4,7,0,LI SHAN LU
1939,1241,8457,0.007844,14781,50,6,7,0,None
1940,1241,7119,0.066332,14782,50,12,7,0,KAI XUAN LU
1941,1242,58,0.12673,13577,40,8,7,0,NAN CHE ZHAN LU
1942,1242,8711,0.198329,13576,60,16,6,0,LU JIA BANG LU
1943,1243,1149,0.037048,19969,40,8,7,0,MEI LONG LU
1944,1244,10407,0.075097,13388,30,6,7,0,DONG JIA DU LU
1945,1245,1484,0.05628,12285,40,-1,4,0,None
1946,1246,8046,0.172976,9906,50,8,7,0,BEI JING XI LU
1947,1247,5752,0.0097,20690,50,12,4,0,YAN AN ZHONG LU
1948,1248,9555,0.0991,6979,30,8,7,0,FEI HONG ZHI LU
1949,1248,1012,0.202692,8243,40,8,7,0,YUE ZHOU LU
1950,1250,10011,0.08746,14251,30,3,7,0,LIU HE KOU LU
1951,1250,4830,0.112012,14444,60,12,6,0,XI ZANG NAN LU
1952,1251,9473,0.202251,5004,60,7,4,0,HUANG XING LU
1953,1251,6053,0.007672,6555,40,4,7,0,None
1954,1252,9328,0.020193,12193,40,8,7,0,None
1955,1252,144,0.00665,12194,50,12,4,0,YAN AN XI LU
1956,1253,6021,0.346,66637,50,8,6,0,MIN SHENG LU
1957,1253,5997,0.008054,66681,40,8,7,0,None
1958,1254,8028,0.013586,5926,40,8,7,0,None
1959,1254,3711,0.096598,5927,60,14,4,0,SI PING LU
1960,1255,476,0.202877,15006,40,8,7,0,TIAN DONG LU
1961,1256,7017,1.134716,20908,70,8,1,0,NEI HUAN GAO JIA LU
1962,1257,6304,0.161107,66562,50,8,6,0,MIN SHENG LU
1963,1257,2196,0.008021,66552,50,9,6,0,None
1964,1258,6476,0.117388,12215,30,4,7,0,None
1965,1258,11213,0.231622,12214,40,8,7,0,WU YI LU
1966,1259,6881,0.020133,18852,70,8,7,0,None
1967,1259,6582,0.019781,18851,70,8,4,0,None
1968,1260,9841,0.277504,70285,50,8,7,0,ZHANG HENG LU
1969,1260,9157,0.011828,70286,30,-1,7,0,None
1970,1261,6906,0.032238,41875,40,8,7,0,TIAN YAO QIAO LU
1971,1262,2252,0.028446,46218,30,6,7,0,CHANG QIAO LU
1972,1262,9357,0.273363,46216,50,17,7,0,SHANG ZHONG XI LU
1973,1263,8255,0.172143,43560,50,9,4,0,ZHEN BEI LU
1974,1264,5172,0.173848,20003,60,8,6,0,CAO BAO LU
1975,1264,974,0.015865,20004,30,-1,7,0,None
1976,1266,4297,0.10517,72654,40,8,7,0,LIN PU LU
1977,1266,10114,0.156454,72860,30,4,7,0,None
1978,1267,7366,0.14305,79265,60,15,5,0,HUA XIA XI LU
1979,1267,4351,0.015464,76330,60,9,5,0,HU NAN LU
1980,1269,6840,0.079423,8073,30,6,7,0,None
1981,1269,5047,0.056534,8072,40,8,7,0,XI AN LU
1982,1270,2144,0.101168,66740,40,8,7,0,None
1983,1270,11027,0.154949,66738,40,8,7,0,YIN ZHOU JIE
1984,1271,1407,0.307754,46084,20,-1,10,0,MIAO JIANG LU
1985,1272,4692,0.440565,11948,70,8,6,0,None
1986,1272,10029,2.170774,11947,70,12,1,0,NAN BEI GAO JIA LU
1987,1273,11280,0.235054,6193,40,8,7,0,KUN MING LU
1988,1273,3857,0.18632,6196,40,8,7,0,TONG BEI LU
1989,1274,9391,0.141476,16594,50,8,4,0,ZHONG SHAN XI LU
1990,1275,1187,0.265272,45182,40,8,7,0,None
1991,1277,10591,0.158061,6563,40,4,7,0,GUO QUAN DONG LU
1992,1278,4963,0.244931,65948,40,8,7,0,DING XIANG LU
1993,1278,3389,0.008821,65947,40,8,7,0,None
1994,1279,3496,0.300393,42838,30,6,7,0,HANG ZHOU LU
1995,1279,906,0.242265,6130,40,8,7,0,MEI ZHOU LU
1996,1280,7827,0.30495,21260,40,8,7,0,HUA SHAN LU
1997,1280,8383,0.007112,21974,40,4,7,0,None
1998,1281,2909,0.123538,91057,60,8,1,0,None
1999,1282,5907,0.173534,45503,30,2,7,0,YONG SHENG LU
2000,1282,2532,0.026586,43017,40,8,7,0,JIN LING DONG LU
2001,1283,731,0.041539,7207,40,8,7,0,HAI LUN XI LU
2002,1283,8188,0.259845,7206,40,10,7,0,CHANG CHUN LU
2003,1284,9114,0.111922,43542,40,4,7,0,None
2004,1284,4259,0.011567,43544,40,-1,7,0,None
2005,1285,466,0.021144,76910,40,8,7,0,None
2006,1286,8429,0.216996,69071,30,6,7,0,ZHEN ZHONG XIN LU
2007,1286,1110,0.279266,72622,30,6,7,0,None
2008,1287,9073,0.008981,93787,40,4,7,0,AN REN JIE
2009,1287,8813,0.115423,93790,40,8,7,0,REN MIN LU
2010,1288,6959,0.210488,14874,50,12,4,0,HONG MEI NAN LU
2011,1288,11031,0.054316,43602,40,4,1,0,None
2012,1289,8102,0.163697,21446,60,8,4,0,ZHONG SHAN DONG 2 LU
2013,1290,6714,0.107077,11125,60,13,6,0,XIN CUN LU
2014,1291,11046,0.284126,76804,40,5,7,0,LIAN XI LU
2015,1292,7785,0.102393,14016,40,8,7,0,XIN JIANG LU
2016,1292,4482,0.097725,14015,40,8,7,0,GUO QING LU
2017,1293,1504,0.028953,80363,70,-1,6,0,None
2018,1293,7826,1.606824,80609,40,8,6,0,None
2019,1294,2666,0.182763,74369,50,12,6,0,LU JIA ZUI HUAN LU
2020,1294,3406,0.013934,74368,60,16,4,0,None
2021,1295,9817,0.025147,79733,30,4,7,0,None
2022,1295,2260,0.276845,72849,30,4,7,0,None
2023,1296,3962,0.661888,71325,60,8,6,0,JIN QIAO LU
2024,1297,4811,0.133913,5972,60,12,6,0,ZHOU JIA ZUI LU
2025,1297,5679,0.012386,5971,40,8,7,0,None
2026,1298,6131,0.415067,71338,50,8,5,0,GAO KE ZHONG LU
2027,1299,2325,0.324264,4857,60,8,6,0,None
2028,1299,7118,0.038766,4921,60,-1,4,0,None
2029,1301,4307,0.151456,19598,30,4,7,0,ZI HUA LU
2030,1301,477,0.256131,46272,50,12,7,0,HE NAN NAN LU
2031,1302,1196,0.238439,12705,30,4,7,0,YU TONG LU
2032,1302,10710,0.090821,12742,40,8,7,0,CHANG AN LU
2033,1303,5554,0.09918,74171,30,4,7,0,None
2034,1303,1214,0.155263,74170,50,12,6,0,JIN XIU DONG LU
2035,1304,5792,0.351034,75989,30,-1,7,0,None
2036,1304,10189,0.114822,71826,30,6,7,0,None
2037,1305,190,0.113594,11833,50,12,4,0,LU BAN LU
2038,1306,4695,0.159733,5168,40,8,7,0,YI MIN HE LU
2039,1307,745,0.294003,12338,50,12,4,0,CHENG DU BEI LU
2040,1307,8698,0.356471,12337,70,12,4,0,None
2041,1308,4328,0.004976,66185,40,5,7,0,None
2042,1308,1353,0.294245,66325,40,4,7,0,DING XIANG LU
2043,1309,1461,0.009379,74287,60,16,5,0,YANG GAO NAN LU
2044,1309,9613,0.19785,75719,60,10,7,0,E SHAN LU
2045,1310,8651,0.037847,12871,40,8,7,0,JIANG XI ZHONG LU
2046,1310,7051,0.334861,20484,30,4,7,0,GUANG DONG LU
2047,1311,10120,0.363954,15133,40,8,7,0,MEI LONG LU
2048,1311,6999,0.306117,15122,40,8,7,0,LONG ZHOU LU
2049,1312,6316,0.055205,73761,30,8,7,0,JU JIA QIAO LU
2050,1313,1610,0.268029,10529,40,8,7,0,NU JIANG BEI LU
2051,1314,4536,0.088377,66066,70,8,5,0,None
2052,1315,9455,0.357957,76188,40,8,7,0,XIN PU LU
2053,1316,5730,0.161739,5140,40,8,7,0,TONG XIN LU
2054,1317,208,0.388017,42057,40,8,7,0,LONG SHUI NAN LU
2055,1318,7925,0.342883,17288,50,17,7,0,SHANG ZHONG XI LU
2056,1318,5079,0.017244,17289,50,12,1,0,HONG MEI NAN LU
2057,1319,8969,0.021788,74925,60,16,5,0,YANG GAO NAN LU
2058,1319,991,0.01103,74927,50,8,6,0,None
2059,1320,7224,0.162351,54604,50,8,6,0,WU ZHONG LU
2060,1321,5312,0.017586,18027,50,12,4,0,YAN AN ZHONG LU
2061,1322,8875,0.010675,8724,40,10,7,0,None
2062,1322,4535,0.367899,8551,60,8,6,0,QU YANG LU
2063,1325,6629,0.075861,65006,60,12,6,0,PU DONG DA DAO
2064,1325,6997,0.046133,65007,30,6,7,0,None
2065,1326,779,0.008099,22149,50,8,7,0,ZHONG XING LU
2066,1326,2966,0.196443,19709,60,8,6,0,XI ZANG BEI LU
2067,1327,8968,0.344742,71834,30,4,7,0,ZHANG HENG LU
2068,1327,7642,0.133411,71833,30,4,7,0,None
2069,1327,390,0.18154,71835,30,4,7,0,SAN BA HE LU
2070,1328,7645,0.169641,77517,60,8,6,0,PU DONG NAN LU
2071,1330,7075,0.127172,91328,60,15,5,0,HUA XIA ZHONG LU
2072,1332,6573,0.160198,4900,60,8,4,0,WEN SHUI DONG LU
2073,1333,5947,0.14845,12693,30,4,7,0,WU NING ZHI LU
2074,1334,7084,0.178378,7505,30,2,7,0,None
2075,1334,4693,0.10822,7504,30,4,7,0,HUANG SHAN LU
2076,1335,8739,0.178779,8911,40,8,7,0,FENG CHENG LU
2077,1335,6846,0.57937,6819,50,8,6,0,KONG JIANG LU
2078,1336,10373,0.131032,86391,40,8,7,0,None
2079,1337,6216,0.400452,92324,40,8,7,0,LING SHAN LU
2080,1337,5880,0.093734,66596,40,8,7,0,GU SHAN LU
2081,1339,2234,0.096783,13335,40,4,7,0,JIU JIAO CHANG LU
2082,1340,7766,0.033195,76556,50,8,6,0,CHENG SHAN LU
2083,1340,9479,0.009136,76453,50,13,6,0,JIN XIU LU
2084,1341,4220,0.313556,65395,40,8,7,0,BI BO LU
2085,1341,10543,0.303198,65463,40,8,7,0,CHUN XIAO LU
2086,1342,7586,0.193535,40717,40,8,7,0,QU XI LU
2087,1342,8310,0.136041,46294,50,12,7,0,XI ZANG NAN LU
2088,1343,6081,0.027887,18584,40,4,7,0,None
2089,1343,4314,0.30387,10536,40,8,7,0,MEI CHUAN LU
2090,1343,3435,0.299455,9071,50,16,4,0,ZHEN BEI LU
2091,1344,936,0.136119,7364,30,6,7,0,YU HANG LU
2092,1344,1766,0.075015,7349,30,6,7,0,E MEI LU
2093,1345,5558,0.149265,6112,40,8,7,0,PING LIANG LU
2094,1345,10239,0.242756,41569,30,3,7,0,None
2095,1346,5782,0.237645,11477,40,3,7,0,HAN YIN LU
2096,1347,10109,0.244448,15264,50,12,6,0,WU ZHONG LU
2097,1348,1721,0.022104,9267,40,8,7,0,None
2098,1348,7045,0.031594,9264,60,20,4,0,WEN SHUI LU
2099,1349,9005,0.012741,19982,30,-1,7,0,None
2100,1350,2964,1.339777,43611,70,16,1,0,ZHONG HUAN LU
2101,1351,7274,0.241397,11498,40,8,7,0,SHI QUAN LU
2102,1351,1742,0.207767,10341,60,8,6,0,LAN GAO LU
2103,1352,3848,0.052971,20226,40,4,7,0,LIN QUAN LU
2104,1352,8355,0.003732,16886,50,8,7,0,None
2105,1353,7960,0.010069,66326,40,5,7,0,None
2106,1353,2368,0.336797,66269,50,10,6,0,FANG DIAN LU
2107,1355,762,0.208539,15876,30,10,7,0,None
2108,1356,7204,0.937599,12043,70,8,1,0,NEI HUAN GAO JIA LU
2109,1357,6058,0.156779,23004,40,9,7,0,ZHEN HUA LU
2110,1357,1117,0.00762,23008,40,3,7,0,None
2111,1358,289,0.334492,66852,60,16,4,0,SHI JI DA DAO
2112,1358,7658,0.016264,64958,40,8,7,0,None
2113,1359,6028,0.195188,14559,40,8,7,0,JU LU LU
2114,1359,2173,0.031698,20658,40,4,6,0,None
2115,1360,9152,0.559031,18242,50,4,7,0,YAN CHANG ZHONG LU
2116,1360,11131,0.006324,11635,50,-1,7,0,None
