Link ID,From Node,To Node,LENGTH,KIND,WIDTH,DIRECTION,ONEWAY,PATHPY
10174,6416,5089,0.402335,3,55,2,F,jing cheng gao su gong lu
10175,6417,4941,0.150537,802,55,2,F,None
10176,6417,374,0.008546,804,55,0,None,None
10177,6418,9276,0.106993,602,55,3,T,jing an xi jie
10178,6419,8599,0.64776,601,55,1,None,hong lian nan lu
10179,6420,9393,0.014471,602,55,3,T,zao jun miao lu
10180,6421,5536,0.058295,304,30,2,F,None
10181,6421,2086,0.036087,301,55,2,F,dong si huan bei lu fu lu
10182,6422,2528,0.044478,3,55,2,F,shou du ji chang gao su gong lu
10183,6422,6997,0.015659,5,30,2,F,shou du ji chang gao su gong lu
10184,6423,9470,0.663108,102,55,2,F,san huan
10185,6424,8753,0.031395,604,30,2,F,None
10186,6424,114,0.025761,601,30,3,T,fu tong dong da jie
10187,6425,3578,0.125206,601,55,1,None,zuo an lu
10188,6426,4666,0.315677,601,55,1,None,xi jing lu
10189,6426,3268,0.265469,601,55,1,None,bei wei lu
10190,6427,702,0.172296,301,55,2,F,dong si huan bei lu fu lu
10191,6428,5679,0.164566,102,55,2,F,san huan
10192,6428,3919,0.082153,105,30,3,T,san huan
10193,6430,4477,0.013429,604,55,3,T,None
10194,6430,9934,0.016972,604,55,2,F,None
10195,6430,5615,0.346221,602,55,3,T,niu jie
10196,6431,2230,0.217237,601,55,3,T,None
10197,6431,375,0.199148,601,55,0,None,None
10198,6432,8112,0.276474,301,30,2,F,an hua qiao
10199,6432,9812,0.021679,105,30,2,F,san huan
10200,6433,7445,0.201389,301,55,2,F,bei si huan zhong lu fu lu
10201,6434,7433,0.040906,601,30,3,T,xi tie jiang hu tong
10202,6434,2885,0.034918,601,30,2,F,xi tie jiang hu tong
10203,6435,2294,0.042649,601,30,3,T,bei jing xi zhan nan lu
10204,6436,3396,0.35254,601,55,1,None,None
10205,6437,5017,0.089458,105,30,3,T,san huan
10206,6437,3228,0.202351,102,55,2,F,san huan
10207,6437,8444,0.528339,102,55,3,T,san huan
10208,6438,1752,0.179325,301,55,2,F,xi san huan zhong lu fu lu
10209,6439,3778,0.110669,107,30,2,F,si huan
10210,6440,7728,0.136726,602,55,3,T,xi an men da jie
10211,6440,355,0.322642,601,55,1,None,xi an men da jie
10212,6441,2223,0.091977,301,55,3,T,shi ba li dian qiao
10213,6442,8556,0.070149,103,55,2,F,xi zhi men wai da jie
10214,6442,7302,0.532282,105,55,3,T,xi zhi men wai da jie
10215,6444,2451,0.027027,105,30,3,T,er huan
10216,6444,6454,0.463595,102,55,2,F,er huan
10217,6445,6909,0.171337,601,30,2,F,guang qu men nei da jie
10218,6446,6474,0.027163,601,55,0,None,None
10219,6446,1935,0.21609,601,55,0,None,None
10220,6447,4038,0.124173,601,30,2,F,None
10221,6447,8383,0.111125,602,55,3,T,chang chun jie
10222,6448,4335,0.016184,404,55,2,F,None
10223,6448,4309,0.013246,404,55,3,T,None
10224,6448,10143,0.015906,402,55,2,F,xin jie kou wai da jie
10225,6449,1379,0.240194,601,30,3,T,fu cheng men wai da jie
10226,6451,9525,0.243211,301,55,3,T,ma jia lou qiao
10227,6452,2805,0.064916,102,55,3,T,lian hua chi xi lu
10228,6452,7679,0.240696,103,30,3,T,lian hua chi xi lu
10229,6453,4224,0.283816,301,30,3,T,tian ning si qiao
10230,6453,2462,0.053537,301,30,2,F,tian ning si qiao
10231,6454,8853,0.046248,105,30,3,T,er huan
10232,6455,3792,0.273654,102,130,2,F,feng tai bei lu
10233,6455,813,0.014989,404,55,2,F,None
10234,6456,9859,0.048817,601,30,3,T,None
10235,6456,7367,0.055981,602,55,2,F,tai yang gong zhong lu
10236,6457,3682,0.120065,602,30,2,F,chao yang men bei xiao jie
10237,6457,4021,0.013253,604,30,0,None,None
10238,6458,705,0.172511,602,55,3,T,ma jia pu xi lu
10239,6458,4626,1.003392,602,55,2,F,ma jia pu xi lu
10240,6458,1651,0.719036,601,55,0,None,feng zhu yuan bei lu
10241,6459,245,0.093887,601,30,2,F,None
10242,6460,2405,0.022767,301,30,2,F,None
10243,6460,2015,0.305226,601,30,2,F,dong da qiao lu
10244,6462,9337,0.128176,302,55,2,F,chao yang men wai da jie
10245,6462,106,0.010715,604,30,1,None,None
10246,6463,1855,0.035925,301,30,3,T,xi zhi men qiao
10247,6464,7016,0.080727,601,55,1,None,san li tun lu
10248,6464,1518,0.157018,601,55,1,None,san li tun lu
10249,6465,1712,0.012841,604,55,2,F,None
10250,6465,1811,0.144333,602,55,2,F,xin dong lu
10251,6465,3355,0.042741,604,55,3,T,None
10252,6466,976,0.038672,601,55,1,None,None
10253,6466,1128,0.055258,301,30,3,T,nan si huan dong lu fu lu
10254,6467,739,0.00856,604,30,1,None,None
10255,6467,6718,0.181017,601,30,3,T,bei jing xi zhan nan lu
10256,6468,6622,0.289402,602,55,3,T,lao ying fang lu
10257,6469,8226,0.013342,304,130,3,T,None
10258,6469,5195,0.043435,602,130,3,T,wu ding hou jie
10259,6469,9723,0.230454,301,55,2,F,fu cheng men nan da jie
10260,6470,9693,0.063393,301,55,2,F,xi si huan bei lu fu lu
10261,6471,4558,0.295775,601,55,2,F,chao yang lu
10262,6472,4242,0.153191,602,30,2,F,huai bai shu jie
10263,6473,10160,0.283152,102,55,2,F,cai hu ying nan lu
10264,6474,7083,0.212441,601,55,2,F,li ze lu
10265,6475,4581,0.022651,604,30,1,None,None
10266,6476,6913,0.004107,301,55,3,T,dong si huan nan lu fu lu
10267,6476,2849,0.278914,301,55,2,F,dong si huan nan lu fu lu
10268,6477,4829,0.012057,601,130,1,None,ling jing hu tong
10269,6477,126,0.013713,404,130,0,None,None
10270,6478,9153,0.164359,102,130,2,F,er huan
10271,6478,9899,0.887604,102,130,3,T,er huan
10272,6479,3330,0.323594,601,55,1,None,None
10273,6479,9733,0.191103,601,55,1,None,None
10274,6480,8923,0.58008,3,55,3,T,jing cheng gao su gong lu
10275,6480,5212,0.341756,3,55,2,F,jing cheng gao su gong lu
10276,6481,3790,0.188822,601,55,1,None,ni wa cun lu
10277,6481,3223,0.516936,601,55,1,None,ni wa cun lu
10278,6482,1533,0.111173,602,55,3,T,tai ping qiao da jie
10279,6483,3595,0.070068,301,55,2,F,dong si huan zhong lu fu lu
10280,6484,9923,0.185694,302,55,2,F,chao yang lu
10281,6484,39,0.01243,301,30,3,T,None
10282,6485,537,0.23499,601,55,1,None,di zang an nan xiang
10283,6485,3221,0.252171,302,130,2,F,fu xing men wai da jie
10284,6486,6605,0.126716,301,55,2,F,wan quan he lu
10285,6487,2920,0.294267,601,55,1,None,fa hua si lu
10286,6488,2132,0.109043,302,55,3,T,fu cheng lu
10287,6488,9037,1.125955,302,55,2,F,fu cheng lu
10288,6488,2166,0.059485,301,30,2,F,None
10289,6489,6064,0.07465,601,130,1,None,dong si nan da jie
10290,6489,6827,0.013442,604,130,2,F,None
10291,6490,3056,0.332344,301,55,2,F,nan san huan dong lu fu lu
10292,6490,9465,0.05202,304,30,1,None,None
10293,6491,10272,0.961531,601,55,1,None,None
10294,6491,10119,0.506421,601,55,1,None,da hong men lu
10295,6492,9857,0.229836,601,55,1,None,xiao guan dong jie
10296,6492,9682,0.03991,601,55,1,None,None
10297,6493,9258,0.184617,301,30,2,F,shi ba li dian qiao
10298,6494,8945,0.357149,601,30,2,F,guang an men wai da jie
10299,6494,7887,0.023377,401,30,3,T,None
10300,6495,8696,0.226025,301,30,2,F,fu cheng men qiao
10301,6495,10505,0.094508,301,55,2,F,fu cheng men qiao
10302,6495,7940,0.044643,301,55,3,T,fu cheng men nan da jie
10303,6496,9493,0.063444,301,55,3,T,nan san huan xi lu fu lu
10304,6497,349,0.065791,301,55,2,F,de sheng men wai da jie
10305,6498,3100,0.013423,304,55,2,F,None
10306,6498,4903,0.068049,301,55,3,T,xi si huan bei lu fu lu
10307,6500,8849,0.166146,302,55,3,T,song yu nan lu
10308,6501,3908,0.051147,300,130,2,F,dong si shi tiao qiao
10309,6502,3111,0.253774,601,30,2,F,feng guan lu
10310,6503,1279,0.116554,201,30,3,T,None
10311,6503,4487,0.058112,202,55,2,F,nan yuan lu
10312,6504,8592,0.059927,301,55,3,T,bei si huan zhong lu fu lu
10313,6504,5233,0.028205,402,55,2,F,hua yuan dong lu
10314,6505,8515,0.20805,601,55,1,None,None
10315,6506,6016,0.006713,601,30,3,T,zhan lan guan lu
10316,6506,7265,0.16014,601,30,2,F,zhan lan guan lu
10317,6507,9749,0.27845,601,30,2,F,None
10318,6508,4712,0.139209,601,30,3,T,che gong zhuang xi lu
10319,6509,5688,0.151266,601,55,3,T,da hong luo chang jie
10320,6509,5971,0.021219,601,55,1,None,da hong luo chang jie
10321,6510,8464,0.187691,301,55,2,F,nan san huan dong lu fu lu
10322,6510,5236,0.041552,105,30,2,F,san huan
10323,6511,6619,0.115908,301,55,3,T,nan si huan dong lu fu lu
10324,6512,5840,0.208495,601,55,0,None,lao qiang gen jie
10325,6512,6213,0.34667,601,55,1,None,xia xie jie
10326,6513,10201,1.086472,102,130,3,T,si huan
10327,6513,3993,0.045396,105,30,3,T,si huan
10328,6514,4699,0.317408,103,30,2,F,lian hua chi dong lu
10329,6514,2564,0.585254,103,55,2,F,lian hua chi dong lu
10330,6515,6450,0.080625,802,30,2,F,None
10331,6516,5920,0.128478,602,130,3,T,xi da wang lu
10332,6518,8763,0.711239,401,55,1,None,da yang fang lu
10333,6518,1452,0.187285,601,55,1,None,None
10334,6519,6413,0.092316,601,55,1,None,None
10335,6519,3741,0.597836,601,55,1,None,None
10336,6520,11,0.027691,602,55,3,T,dong ran bei jie
10337,6520,5646,0.009333,604,30,0,None,None
10338,6521,51,0.061134,105,30,2,F,si huan
10339,6521,388,0.01245,601,55,0,None,None
10340,6521,4853,0.174997,301,55,2,F,xi si huan nan lu fu lu
10341,6522,2731,1.227355,2,55,2,F,jing gang ao gao su gong lu
10342,6522,7767,0.207797,3,30,3,T,jing gang ao gao su gong lu
10343,6523,7073,0.109569,602,130,3,T,ling long lu
10344,6524,10793,0.011463,404,55,0,None,None
10345,6524,4950,0.035851,402,130,2,F,zhu shi kou xi da jie
10346,6525,9928,0.115311,102,130,2,F,lian hua chi dong lu
10347,6525,9963,0.657907,102,55,3,T,lian hua chi dong lu
10348,6526,6600,1.107952,102,130,3,T,si huan
10349,6527,9689,0.016969,402,55,3,T,xuan wu men xi da jie
10350,6528,3903,0.107036,601,55,1,None,jun bo xi lu
10351,6529,7491,0.042159,601,55,1,None,ma lian dao dong jie
10352,6529,7758,0.143225,601,55,1,None,None
10353,6530,1502,0.196888,601,55,1,None,tian an jie
10354,6531,9786,0.054082,304,55,2,F,None
10355,6531,10509,0.012738,304,55,3,T,None
10356,6532,7336,0.301688,601,55,2,F,da jue hu tong
10357,6532,6015,0.009146,604,55,0,None,None
10358,6532,9519,0.238684,602,55,3,T,zhao deng yu lu
10359,6533,3316,0.152725,601,55,2,F,li ze lu
10360,6534,5963,0.160776,602,55,3,T,liu fang bei jie
10361,6534,1709,0.010215,604,55,1,None,None
10362,6535,2514,0.166713,401,55,2,F,guang an men nei da jie
10363,6535,10059,0.492101,402,130,3,T,xuan wu men wai da jie
10364,6536,9339,0.011109,604,30,0,None,None
10365,6536,7207,0.138459,602,55,3,T,gu lou wai da jie
10366,6537,4380,0.167852,302,55,3,T,chao yang lu
10367,6538,5032,0.151807,601,55,1,None,xi zhi men wai nan lu
10368,6538,2842,0.029437,105,30,3,T,er huan
10369,6538,1459,0.336418,301,55,2,F,xi zhi men nan da jie
10370,6539,1440,0.218658,301,30,3,T,ba li zhuang qiao
10371,6540,9411,0.085305,601,30,2,F,an ding lu
10372,6541,8113,0.103624,602,55,3,T,bei tu cheng xi lu
10373,6541,9932,0.009216,404,55,2,F,None
10374,6541,197,0.016575,404,55,2,F,None
10375,6542,6534,0.179875,601,55,1,None,zuo jia zhuang xi jie
10376,6542,6854,0.1987,601,55,0,None,qi sheng nan lu
10377,6543,1792,0.395137,601,55,1,None,None
10378,6544,1289,0.111403,602,55,2,F,None
10379,6544,6549,0.008542,304,55,2,F,None
10380,6545,2216,0.054475,601,130,3,T,guo mao qiao
10381,6545,8123,0.059878,304,130,2,F,None
10382,6545,10646,0.054566,304,130,3,T,None
10383,6546,7552,0.048851,304,55,1,None,None
10384,6546,7423,0.018111,301,55,3,T,xi si huan nan lu fu lu
10385,6547,10188,0.407192,601,55,1,None,yu de hu tong
10386,6547,6015,0.153161,602,55,2,F,zhao deng yu lu
10387,6548,4872,0.01763,604,30,1,None,None
10388,6548,4722,0.260434,602,55,3,T,dong da jie
10389,6549,5136,0.21735,301,130,2,F,nan si huan dong lu fu lu
10390,6549,1289,0.101265,602,55,3,T,None
10391,6550,5296,0.109841,602,55,2,F,chang chun jie
10392,6550,8389,0.141301,601,55,0,None,None
10393,6551,1493,0.242516,601,55,1,None,yu min lu
10394,6551,9791,0.247425,602,55,3,T,yu min zhong lu
10395,6552,2147,0.038409,601,30,2,F,yong ding men wai da jie
10396,6552,3691,0.138856,601,30,2,F,None
10397,6553,904,0.144127,402,130,3,T,chao yang gong yuan nan lu
10398,6553,2039,0.013551,301,55,2,F,dong si huan zhong lu fu lu
10399,6554,1468,0.005108,604,55,3,T,None
10400,6554,1812,0.138297,602,55,2,F,hai dian nan lu
10401,6555,6691,0.103723,602,55,2,F,xin dong lu
10402,6556,7191,0.024317,602,55,3,T,nao shi kou da jie
10403,6557,9000,0.2305,601,55,1,None,jian guo jie
10404,6557,4049,0.314051,601,55,1,None,xiang yang jie
10405,6558,3830,0.618224,301,55,3,T,lan dian chang bei lu
10406,6558,5958,0.179129,601,55,0,None,ba gou lu
10407,6559,6185,0.035871,301,55,2,F,dong san huan bei lu
10408,6560,4615,0.840583,602,55,2,F,ao ti zhong lu
10409,6560,2917,0.175325,602,55,3,T,ao ti zhong lu
10410,6560,2591,0.010156,604,55,1,None,None
10411,6561,4139,0.025368,802,30,3,T,None
10412,6561,8163,0.006178,304,130,3,T,None
10413,6563,3041,0.272367,301,55,3,T,jian guo lu
10414,6564,177,0.167309,601,55,1,None,None
10415,6565,6954,0.1883,601,55,1,None,quan zong lu
10416,6565,6771,0.18581,601,55,1,None,quan zong lu
10417,6566,10463,0.134989,602,55,3,T,dong si bei da jie
10418,6566,8102,0.733252,402,130,2,F,dong si shi tiao
10419,6566,6951,0.008243,404,130,3,T,None
10420,6567,6880,0.045693,5,30,2,F,jing cheng gao su gong lu
10421,6567,5050,0.090766,301,55,3,T,None
10422,6568,2356,0.1167,602,55,2,F,you an men wai da jie
10423,6568,9854,0.010439,604,30,1,None,None
10424,6569,7753,0.111828,302,55,3,T,an ding lu
10425,6569,6540,0.008799,604,30,1,None,None
10426,6570,7361,0.096399,602,55,2,F,xin dong lu
10427,6570,2219,0.014298,604,55,2,F,None
10428,6570,9566,0.0206,604,55,3,T,None
10429,6570,1897,0.319096,602,55,3,T,xin yuan nan lu
10430,6571,9401,0.168853,602,55,3,T,xue yuan nan lu
10431,6571,5210,0.010665,301,55,2,F,xi tu cheng lu
10432,6571,2311,0.008245,304,55,3,T,None
10433,6572,6249,0.362753,102,55,2,F,feng ti nan lu
10434,6574,1203,0.007978,301,55,2,F,guang qu men nan bin he lu
10435,6575,3245,0.224339,301,55,2,F,fu xing men bei da jie
10436,6575,3463,0.12156,301,55,3,T,fu xing men qiao
10437,6576,7504,0.045222,300,55,2,F,guang an men qiao
10438,6576,1063,0.029684,601,55,2,F,guang an men wai da jie
10439,6577,9324,0.532706,601,55,1,None,xi ju dong jie
10440,6577,766,0.088654,301,55,3,T,xi san huan nan lu fu lu
10441,6578,3336,0.623002,601,55,1,None,jian an dong lu
10442,6578,418,0.027679,604,55,1,None,None
10443,6579,5644,0.221752,102,130,3,T,er huan
10444,6580,1557,0.338634,301,30,3,T,cai hu ying nan lu
10445,6580,5519,0.031735,105,30,3,T,cai hu ying nan lu
10446,6581,10249,0.208085,105,55,3,T,san huan
10447,6581,10453,0.27654,102,130,2,F,san huan
10448,6582,7174,0.009152,402,55,3,T,guang qu men nei da jie
10449,6583,3673,0.200215,601,55,1,None,None
10450,6583,6237,0.181125,601,55,1,None,ma lian dao bei jie
10451,6584,2374,0.022246,304,55,2,F,None
10452,6585,5825,0.177707,601,55,1,None,None
10453,6585,1313,0.598969,601,55,1,None,None
10454,6586,2208,0.186801,301,30,3,T,chao yang bei lu
10455,6586,1410,0.237103,302,55,2,F,chao yang bei lu
10456,6586,8779,0.387263,601,30,3,T,nan san li tun lu
10457,6587,604,0.169128,402,130,2,F,zhu shi kou dong da jie
10458,6587,1030,0.033947,401,30,3,T,None
10459,6588,5187,0.150572,103,55,3,T,san huan
10460,6589,2412,0.153919,304,55,2,F,None
10461,6589,7823,0.133281,301,55,3,T,si fang qiao
10462,6590,5525,0.435757,601,30,1,None,fu xue hu tong
10463,6591,4981,0.02986,301,55,3,T,dong san huan zhong lu fu lu
10464,6592,4964,0.076887,301,30,3,T,jian xiang qiao
10465,6592,6103,0.014486,301,30,2,F,jian xiang qiao
10466,6593,2862,0.05238,401,30,2,F,qian men dong da jie
10467,6593,3342,0.219745,402,55,3,T,qian men dong da jie
10468,6594,7471,0.253254,601,55,0,None,None
10469,6594,271,0.32435,601,55,0,None,shuang qi gan lu
10470,6595,2042,0.286559,402,55,3,T,di an men xi da jie
10471,6595,1818,0.016771,404,55,1,None,None
10472,6596,10805,0.030462,105,30,2,F,si huan
10473,6596,2510,0.11775,301,55,3,T,bei si huan xi lu fu lu
10474,6597,1884,0.167307,601,30,2,F,zhu shi kou xi da jie
10475,6597,6524,0.010645,604,55,0,None,None
10476,6598,2581,0.345923,3,30,2,F,jing tong kuai su gong lu
10477,6599,5216,1.036313,102,130,2,F,si huan
10478,6599,1646,0.044363,105,30,2,F,si huan
10479,6600,7131,0.813462,102,130,3,T,si huan
10480,6601,649,0.529987,601,55,1,None,guan dong dian bei jie
10481,6601,9322,0.056408,601,55,1,None,nan san li tun lu
10482,6602,267,0.108935,301,55,2,F,dong san huan zhong lu fu lu
10483,6603,3708,0.042409,304,55,0,None,None
10484,6603,4749,0.05052,301,55,2,F,xi san huan zhong lu fu lu
10485,6603,9029,0.40608,601,55,1,None,None
10486,6604,7044,0.050351,602,55,2,F,wan feng lu
10487,6604,207,0.013348,604,55,1,None,None
10488,6605,8668,0.362658,301,55,2,F,wan quan he lu
10489,6605,1374,0.054127,105,30,2,F,wan quan he kuai su lu
10490,6606,7708,0.126371,601,55,2,F,yang fang dian lu
10491,6607,8288,0.10664,601,55,1,None,bai qiang da dao
10492,6607,1457,0.299076,601,55,1,None,jin feng lu
10493,6608,8186,0.088116,601,55,1,None,None
10494,6608,4475,0.015338,602,130,2,F,tian qiao nan da jie
10495,6609,3644,0.064117,602,55,3,T,he ping li dong jie
10496,6609,7774,0.04009,304,55,2,F,None
10497,6609,1206,0.036899,301,55,2,F,an ding men dong da jie
10498,6610,4424,0.01018,601,30,0,None,None
10499,6610,1970,0.024771,601,55,3,T,er long lu
10500,6611,5595,0.2196,601,30,3,T,guang qu men nei da jie
10501,6612,7310,0.146686,601,55,1,None,lv ying da jie
10502,6613,9499,0.097589,301,55,2,F,None
10503,6614,3458,0.040116,102,130,3,T,er huan
10504,6614,6495,0.019489,105,30,2,F,er huan
10505,6615,4093,0.098708,402,55,3,T,guang an lu
10506,6616,3785,0.027647,304,55,1,None,None
10507,6616,578,0.114505,301,30,3,T,fu xing lu
10508,6617,6637,0.030278,301,55,2,F,bei san huan zhong lu fu lu
10509,6618,3765,0.173777,601,30,1,None,ba li zhuang lao jie
10510,6618,5342,0.113016,602,30,2,F,ba li zhuang lao jie
10511,6619,6466,0.154771,301,30,3,T,nan si huan dong lu fu lu
10512,6620,948,0.133809,601,30,3,T,None
10513,6620,10790,0.040973,601,55,2,F,san li he nan liu xiang
10514,6621,2261,0.246122,601,55,3,T,None
10515,6621,2118,0.092045,601,30,3,T,bei jing nan zhan lu
10516,6622,2436,0.272436,602,55,3,T,lao ying fang lu
10517,6623,3704,0.011712,404,55,0,None,None
10518,6623,1720,0.052537,402,55,3,T,shou du ti yu guan nan lu
10519,6623,9555,0.123659,601,30,2,F,shou du ti yu guan nan lu
10520,6623,6894,0.656201,601,55,1,None,xin yuan jie
10521,6624,3730,0.111857,601,30,3,T,dong tie jiang hu tong
10522,6624,563,0.215194,601,30,3,T,wen chang hu tong
10523,6624,7926,0.171744,601,55,1,None,tong lin ge lu
10524,6625,6932,0.054448,105,30,2,F,er huan
10525,6625,4020,0.049377,102,130,3,T,er huan
10526,6626,465,0.0529,601,55,1,None,nan ding lu
10527,6627,9074,0.014686,304,55,2,F,None
10528,6627,3674,0.010105,304,55,3,T,None
10529,6628,9328,0.045237,105,30,2,F,san huan
10530,6628,6188,0.320814,102,55,2,F,san huan
10531,6629,8460,0.149118,802,30,3,T,None
10532,6630,6354,0.374176,102,55,3,T,er huan
10533,6631,8810,0.081043,301,55,3,T,xin xing qiao
10534,6632,8980,0.171109,102,130,2,F,san huan
10535,6632,1445,0.088707,105,30,3,T,san huan
10536,6634,1834,0.011774,604,55,1,None,None
10537,6634,835,0.02101,604,55,1,None,None
10538,6635,5841,0.084397,304,55,0,None,None
10539,6635,4361,0.121052,301,55,3,T,shuang long lu
10540,6636,2162,0.355505,601,55,1,None,None
10541,6636,9034,0.026773,300,55,2,F,wan quan he qiao
10542,6637,5923,0.187586,301,55,2,F,bei san huan zhong lu fu lu
10543,6638,497,0.012402,604,55,1,None,None
10544,6638,3571,0.157349,602,130,3,T,xi da wang lu
10545,6638,9924,0.355773,601,30,2,F,xi da wang lu
10546,6639,7976,0.279091,601,55,0,None,sheng hua si lu
10547,6639,8643,0.17067,601,55,0,None,quan zong bei lu
10548,6640,4296,0.05251,304,30,2,F,None
10549,6640,1752,0.257263,301,55,3,T,xi san huan zhong lu fu lu
10550,6641,7537,0.156233,601,55,1,None,jian hua nan lu
10551,6641,226,0.209712,601,55,1,None,jian hua nan lu
10552,6642,10234,0.011658,301,55,2,F,xi zhi men bei da jie
10553,6643,8349,0.02378,105,55,2,F,si huan
10554,6643,3367,0.28302,107,30,2,F,si huan
10555,6644,8150,0.095243,301,55,2,F,nan san huan zhong lu fu lu
10556,6645,2788,0.468591,602,55,2,F,zao lin qian jie
10557,6645,4263,0.014336,604,55,1,None,None
10558,6646,6451,0.166702,301,55,3,T,ma jia lou qiao
10559,6646,3559,0.298523,301,55,2,F,ma jia lou qiao
10560,6647,7019,0.039648,102,55,3,T,er huan
10561,6648,3339,0.011627,304,55,2,F,None
10562,6648,6571,0.056057,304,55,3,T,None
10563,6648,8341,0.215865,301,55,3,T,xi tu cheng lu
10564,6650,5645,0.322685,102,130,2,F,si huan
10565,6651,622,0.026033,301,55,2,F,xi si huan bei lu fu lu
10566,6652,4228,0.093858,601,55,3,T,gao liang qiao xie jie
10567,6653,8087,0.206787,601,55,1,None,xi bian men nei da jie
10568,6654,9568,0.401487,602,55,2,F,bai zhi fang xi jie
10569,6655,4960,0.226948,601,55,1,None,zhong guan cun nan lu
10570,6655,1265,0.184595,601,55,1,None,zhong guan cun nan san jie
10571,6656,7570,0.182008,601,55,1,None,xiao hong men lu
10572,6657,7603,0.05362,602,55,2,F,yong ding men xi jie
10573,6657,556,0.011553,604,30,1,None,None
10574,6658,9313,0.086834,301,55,2,F,wan quan he lu
10575,6658,6798,0.041342,304,30,3,T,None
10576,6659,9931,0.009848,604,55,0,None,None
10577,6659,3710,0.104803,602,55,3,T,ma jia pu dong lu
10578,6660,5662,1.706728,2,55,2,F,jing hu gao su gong lu
10579,6661,8933,0.046244,402,55,3,T,gong ren ti yu chang bei lu
10580,6662,4874,0.142027,102,130,3,T,xi zhi men wai da jie
10581,6662,8093,0.027115,105,30,2,F,xi zhi men wai da jie
10582,6663,8519,0.260003,601,130,1,None,hui xin dong jie
10583,6664,7666,0.019901,404,130,1,None,None
10584,6664,3175,0.154779,402,130,3,T,cai shi kou da jie
10585,6665,6900,0.313224,601,55,0,None,None
10586,6665,2575,0.18833,601,55,1,None,None
